time,open,high,low,close,tick_volume,spread,real_volume
2025-02-24 09:00:00,1.05163,1.05163,1.05079,1.051,1730,0,0
2025-02-24 09:30:00,1.051,1.05113,1.0501,1.05088,1579,0,0
2025-02-24 10:00:00,1.05089,1.05148,1.0503,1.05044,3219,0,0
2025-02-24 10:30:00,1.05043,1.05079,1.04865,1.04911,3921,0,0
2025-02-24 11:00:00,1.04917,1.04926,1.04696,1.0478,4283,0,0
2025-02-24 11:30:00,1.04785,1.0485,1.0475,1.048,3054,0,0
2025-02-24 12:00:00,1.04798,1.04848,1.04729,1.04746,3278,0,0
2025-02-24 12:30:00,1.04745,1.04764,1.04687,1.0472,3046,0,0
2025-02-24 13:00:00,1.04719,1.04748,1.04669,1.04699,2705,0,0
2025-02-24 13:30:00,1.047,1.04805,1.04684,1.04801,2519,0,0
2025-02-24 14:00:00,1.04802,1.04812,1.04679,1.04694,2002,0,0
2025-02-24 14:30:00,1.0469,1.04716,1.04637,1.04684,1920,0,0
2025-02-24 15:00:00,1.04683,1.04725,1.04646,1.04647,1796,0,0
2025-02-24 15:30:00,1.04645,1.04692,1.04601,1.04688,1981,0,0
2025-02-24 16:00:00,1.04689,1.04738,1.04648,1.0471,2250,0,0
2025-02-24 16:30:00,1.0471,1.04756,1.04647,1.04668,2536,0,0
2025-02-24 17:00:00,1.04667,1.04696,1.04614,1.04658,2222,0,0
2025-02-24 17:30:00,1.04657,1.04661,1.04528,1.04605,4238,0,0
2025-02-24 18:00:00,1.04606,1.04706,1.04601,1.0467,4238,0,0
2025-02-24 18:30:00,1.04666,1.04696,1.04607,1.0469,4018,0,0
2025-02-24 19:00:00,1.04686,1.04719,1.04655,1.047,3105,0,0
2025-02-24 19:30:00,1.04702,1.048,1.04699,1.04777,2508,0,0
2025-02-24 20:00:00,1.04778,1.04791,1.04681,1.04767,2616,0,0
2025-02-24 20:30:00,1.04768,1.04837,1.04714,1.04724,2422,0,0
2025-02-24 21:00:00,1.04721,1.04858,1.04707,1.04849,2198,0,0
2025-02-24 21:30:00,1.04848,1.04853,1.04781,1.04804,1765,0,0
2025-02-24 22:00:00,1.04804,1.04841,1.04742,1.04759,1911,0,0
2025-02-24 22:30:00,1.04761,1.0482,1.04727,1.04752,2782,0,0
2025-02-24 23:00:00,1.04753,1.04793,1.04688,1.04719,2962,0,0
2025-02-24 23:30:00,1.04719,1.0474,1.04645,1.0465,2447,0,0
2025-02-25 00:00:00,1.04651,1.04662,1.04619,1.0464,892,0,0
2025-02-25 00:30:00,1.0464,1.04682,1.04639,1.04679,848,0,0
2025-02-25 01:00:00,1.04684,1.04689,1.04666,1.04675,172,0,0
2025-02-25 01:30:00,1.04675,1.04699,1.0466,1.04685,544,0,0
2025-02-25 02:00:00,1.04684,1.04684,1.04616,1.04621,619,0,0
2025-02-25 02:30:00,1.04621,1.04645,1.04602,1.04613,800,0,0
2025-02-25 03:00:00,1.04614,1.0463,1.04596,1.04605,1076,0,0
2025-02-25 03:30:00,1.04605,1.04641,1.04602,1.04633,1048,0,0
2025-02-25 04:00:00,1.04632,1.04656,1.04606,1.04627,1417,0,0
2025-02-25 04:30:00,1.04628,1.04656,1.04607,1.04651,1494,0,0
2025-02-25 05:00:00,1.0465,1.04705,1.0465,1.04684,1447,0,0
2025-02-25 05:30:00,1.04684,1.04748,1.04681,1.04745,1793,0,0
2025-02-25 06:00:00,1.04745,1.04762,1.04714,1.04726,1410,0,0
2025-02-25 06:30:00,1.04726,1.04749,1.04723,1.04731,1151,0,0
2025-02-25 07:00:00,1.04732,1.04771,1.04726,1.04762,910,0,0
2025-02-25 07:30:00,1.04762,1.04769,1.04724,1.04729,1003,0,0
2025-02-25 08:00:00,1.04729,1.0475,1.04722,1.04745,994,0,0
2025-02-25 08:30:00,1.04745,1.04781,1.04735,1.04768,1183,0,0
2025-02-25 09:00:00,1.04768,1.04801,1.04752,1.04783,1047,0,0
2025-02-25 09:30:00,1.04782,1.04787,1.04726,1.04769,1643,0,0
2025-02-25 10:00:00,1.04769,1.04776,1.04668,1.04731,3125,0,0
2025-02-25 10:30:00,1.0473,1.04732,1.04633,1.04642,3297,0,0
2025-02-25 11:00:00,1.04643,1.04787,1.04562,1.04675,4733,0,0
2025-02-25 11:30:00,1.04675,1.0472,1.04586,1.04701,2851,0,0
2025-02-25 12:00:00,1.047,1.04787,1.04688,1.04738,3029,0,0
2025-02-25 12:30:00,1.04737,1.04751,1.04684,1.04731,2864,0,0
2025-02-25 13:00:00,1.0473,1.04741,1.04652,1.04691,2689,0,0
2025-02-25 13:30:00,1.0469,1.04735,1.04679,1.04728,2132,0,0
2025-02-25 14:00:00,1.04729,1.04794,1.04715,1.04775,2349,0,0
2025-02-25 14:30:00,1.04775,1.04896,1.04767,1.04893,2733,0,0
2025-02-25 15:00:00,1.04893,1.05001,1.0489,1.04964,2938,0,0
2025-02-25 15:30:00,1.04963,1.04999,1.04882,1.04936,2507,0,0
2025-02-25 16:00:00,1.04936,1.04997,1.04935,1.0499,2867,0,0
2025-02-25 16:30:00,1.04989,1.05096,1.04983,1.05002,3053,0,0
2025-02-25 17:00:00,1.05003,1.05049,1.04918,1.0504,3427,0,0
2025-02-25 17:30:00,1.0504,1.05048,1.04976,1.05023,3399,0,0
2025-02-25 18:00:00,1.05024,1.05192,1.05016,1.05174,5171,0,0
2025-02-25 18:30:00,1.05174,1.05176,1.04949,1.04985,4892,0,0
2025-02-25 19:00:00,1.04984,1.05037,1.04946,1.05009,4100,0,0
2025-02-25 19:30:00,1.0501,1.0506,1.04959,1.04976,3367,0,0
2025-02-25 20:00:00,1.04977,1.04977,1.04838,1.04931,3485,0,0
2025-02-25 20:30:00,1.0493,1.05023,1.04913,1.05022,2166,0,0
2025-02-25 21:00:00,1.05022,1.0509,1.05021,1.05035,2304,0,0
2025-02-25 21:30:00,1.05035,1.05182,1.05029,1.05084,2501,0,0
2025-02-25 22:00:00,1.05084,1.05127,1.05044,1.05063,2315,0,0
2025-02-25 22:30:00,1.05064,1.05114,1.05054,1.05104,2164,0,0
2025-02-25 23:00:00,1.05104,1.05189,1.0509,1.05165,2179,0,0
2025-02-25 23:30:00,1.05164,1.05175,1.05109,1.05161,2249,0,0
2025-02-26 00:00:00,1.05157,1.05176,1.05139,1.05174,1192,0,0
2025-02-26 00:30:00,1.05174,1.05176,1.05131,1.05148,891,0,0
2025-02-26 01:00:00,1.05141,1.05143,1.05121,1.05128,226,0,0
2025-02-26 01:30:00,1.05127,1.05138,1.05122,1.05136,530,0,0
2025-02-26 02:00:00,1.05132,1.05203,1.05121,1.05201,1236,0,0
2025-02-26 02:30:00,1.05201,1.05226,1.05195,1.05202,804,0,0
2025-02-26 03:00:00,1.05202,1.05249,1.05197,1.05244,1027,0,0
2025-02-26 03:30:00,1.0524,1.05242,1.05213,1.05227,1359,0,0
2025-02-26 04:00:00,1.05227,1.05235,1.05169,1.05215,1650,0,0
2025-02-26 04:30:00,1.05215,1.05215,1.05138,1.05151,2196,0,0
2025-02-26 05:00:00,1.05152,1.05168,1.05075,1.05079,1761,0,0
2025-02-26 05:30:00,1.05078,1.05095,1.05042,1.05063,1829,0,0
2025-02-26 06:00:00,1.05063,1.05086,1.05012,1.0503,1413,0,0
2025-02-26 06:30:00,1.05031,1.05056,1.05023,1.05043,1127,0,0
2025-02-26 07:00:00,1.05042,1.0505,1.05003,1.05035,859,0,0
2025-02-26 07:30:00,1.05034,1.05053,1.04966,1.04971,764,0,0
2025-02-26 08:00:00,1.0497,1.0498,1.04929,1.0496,1386,0,0
2025-02-26 08:30:00,1.04961,1.04964,1.04903,1.04914,1472,0,0
2025-02-26 09:00:00,1.04915,1.04934,1.04871,1.04883,1457,0,0
2025-02-26 09:30:00,1.04883,1.04964,1.04882,1.04943,1722,0,0
2025-02-26 10:00:00,1.04943,1.05016,1.04935,1.04975,2769,0,0
2025-02-26 10:30:00,1.04972,1.05001,1.04924,1.04937,3138,0,0
2025-02-26 11:00:00,1.04933,1.05106,1.04915,1.05092,3456,0,0
2025-02-26 11:30:00,1.05093,1.05115,1.04938,1.05025,3157,0,0
2025-02-26 12:00:00,1.05025,1.05031,1.04946,1.04958,2598,0,0
2025-02-26 12:30:00,1.04958,1.05005,1.04949,1.0497,2331,0,0
2025-02-26 13:00:00,1.0497,1.05008,1.04921,1.04932,2627,0,0
2025-02-26 13:30:00,1.04931,1.05005,1.04911,1.04976,2140,0,0
2025-02-26 14:00:00,1.04973,1.0502,1.04913,1.04945,2011,0,0
2025-02-26 14:30:00,1.04944,1.04954,1.04866,1.04915,1967,0,0
2025-02-26 15:00:00,1.04913,1.04949,1.04855,1.04892,2069,0,0
2025-02-26 15:30:00,1.04891,1.0493,1.04749,1.04766,2374,0,0
2025-02-26 16:00:00,1.04766,1.04946,1.04764,1.04917,3261,0,0
2025-02-26 16:30:00,1.04918,1.04919,1.04814,1.04841,2917,0,0
2025-02-26 17:00:00,1.0484,1.04895,1.04822,1.04894,3889,0,0
2025-02-26 17:30:00,1.04895,1.04926,1.04876,1.04897,4165,0,0
2025-02-26 18:00:00,1.04897,1.04957,1.04793,1.04955,4193,0,0
2025-02-26 18:30:00,1.04955,1.05091,1.04936,1.05058,5114,0,0
2025-02-26 19:00:00,1.05061,1.05155,1.0502,1.05089,4047,0,0
2025-02-26 19:30:00,1.05088,1.05148,1.05067,1.05135,3009,0,0
2025-02-26 20:00:00,1.05136,1.05243,1.05054,1.0523,4225,0,0
2025-02-26 20:30:00,1.05231,1.05286,1.04831,1.04923,6559,0,0
2025-02-26 21:00:00,1.04924,1.05004,1.04908,1.04974,4103,0,0
2025-02-26 21:30:00,1.04972,1.04999,1.04847,1.0488,3204,0,0
2025-02-26 22:00:00,1.0488,1.04884,1.0482,1.04862,3454,0,0
2025-02-26 22:30:00,1.04862,1.04934,1.04857,1.04909,2467,0,0
2025-02-26 23:00:00,1.04908,1.04908,1.04807,1.04834,2061,0,0
2025-02-26 23:30:00,1.04836,1.04878,1.04832,1.0486,2150,0,0
2025-02-27 00:00:00,1.0486,1.04878,1.04797,1.04799,1356,0,0
2025-02-27 00:30:00,1.04797,1.04849,1.04785,1.04843,858,0,0
2025-02-27 01:00:00,1.04817,1.04866,1.04817,1.04866,190,0,0
2025-02-27 01:30:00,1.04866,1.0488,1.04856,1.04874,382,0,0
2025-02-27 02:00:00,1.04875,1.04924,1.04859,1.04924,430,0,0
2025-02-27 02:30:00,1.04923,1.04924,1.04876,1.04879,605,0,0
2025-02-27 03:00:00,1.04877,1.04878,1.04804,1.04843,1091,0,0
2025-02-27 03:30:00,1.04842,1.04857,1.04767,1.04772,1079,0,0
2025-02-27 04:00:00,1.04773,1.0479,1.04729,1.04767,1518,0,0
2025-02-27 04:30:00,1.04765,1.04833,1.04765,1.04783,1666,0,0
2025-02-27 05:00:00,1.04783,1.04805,1.04726,1.04731,1705,0,0
2025-02-27 05:30:00,1.0473,1.04758,1.04703,1.04709,1440,0,0
2025-02-27 06:00:00,1.04711,1.04742,1.0471,1.04742,993,0,0
2025-02-27 06:30:00,1.04744,1.04744,1.04647,1.04655,1360,0,0
2025-02-27 07:00:00,1.04656,1.04694,1.0464,1.04656,1247,0,0
2025-02-27 07:30:00,1.04656,1.04658,1.0459,1.04628,1572,0,0
2025-02-27 08:00:00,1.0463,1.04651,1.04618,1.0462,1171,0,0
2025-02-27 08:30:00,1.04619,1.04654,1.04615,1.04649,1315,0,0
2025-02-27 09:00:00,1.0465,1.0468,1.04639,1.04672,1615,0,0
2025-02-27 09:30:00,1.04671,1.04728,1.04663,1.04717,1446,0,0
2025-02-27 10:00:00,1.04717,1.04738,1.04685,1.04734,2305,0,0
2025-02-27 10:30:00,1.04734,1.04801,1.04715,1.04753,1976,0,0
2025-02-27 11:00:00,1.04752,1.04802,1.04703,1.04709,3022,0,0
2025-02-27 11:30:00,1.0471,1.04784,1.04704,1.04784,3007,0,0
2025-02-27 12:00:00,1.04784,1.04821,1.04751,1.04778,2405,0,0
2025-02-27 12:30:00,1.04778,1.04851,1.0476,1.0484,2176,0,0
2025-02-27 13:00:00,1.0484,1.04842,1.04741,1.04751,2353,0,0
2025-02-27 13:30:00,1.0475,1.04817,1.04737,1.04817,1787,0,0
2025-02-27 14:00:00,1.04816,1.04872,1.04768,1.04777,1918,0,0
2025-02-27 14:30:00,1.04776,1.04825,1.04757,1.04758,1946,0,0
2025-02-27 15:00:00,1.04757,1.04806,1.04731,1.04776,2350,0,0
2025-02-27 15:30:00,1.04775,1.0484,1.04757,1.04765,2884,0,0
2025-02-27 16:00:00,1.04766,1.04814,1.04737,1.04807,2722,0,0
2025-02-27 16:30:00,1.04806,1.04897,1.04193,1.04234,8775,0,0
2025-02-27 17:00:00,1.04233,1.04416,1.04204,1.0436,6088,0,0
2025-02-27 17:30:00,1.04361,1.04372,1.04139,1.04202,5701,0,0
2025-02-27 18:00:00,1.04203,1.04277,1.04107,1.04205,5699,0,0
2025-02-27 18:30:00,1.04203,1.04221,1.04095,1.0415,4837,0,0
2025-02-27 19:00:00,1.04151,1.04155,1.04033,1.04065,3524,0,0
2025-02-27 19:30:00,1.0406,1.0416,1.04033,1.04136,2954,0,0
2025-02-27 20:00:00,1.04138,1.04181,1.04107,1.04111,2691,0,0
2025-02-27 20:30:00,1.04111,1.04116,1.04003,1.04073,2684,0,0
2025-02-27 21:00:00,1.04074,1.04158,1.04074,1.04142,2383,0,0
2025-02-27 21:30:00,1.04141,1.04175,1.04121,1.04171,1747,0,0
2025-02-27 22:00:00,1.04172,1.04177,1.04099,1.04099,2063,0,0
2025-02-27 22:30:00,1.04099,1.04099,1.04033,1.04044,3193,0,0
2025-02-27 23:00:00,1.04044,1.04082,1.0402,1.0403,2553,0,0
2025-02-27 23:30:00,1.04029,1.04061,1.04014,1.04052,2174,0,0
2025-02-28 00:00:00,1.04053,1.04054,1.03979,1.03981,1107,0,0
2025-02-28 00:30:00,1.0398,1.03998,1.03967,1.03983,1195,0,0
2025-02-28 01:00:00,1.03989,1.03989,1.03949,1.03965,83,0,0
2025-02-28 01:30:00,1.03965,1.03969,1.03891,1.03947,827,0,0
2025-02-28 02:00:00,1.0395,1.04004,1.03918,1.0399,636,0,0
2025-02-28 02:30:00,1.03989,1.03989,1.03934,1.03937,968,0,0
2025-02-28 03:00:00,1.03939,1.04017,1.03937,1.03995,1208,0,0
2025-02-28 03:30:00,1.03995,1.04027,1.03979,1.04023,1556,0,0
2025-02-28 04:00:00,1.04024,1.04043,1.03974,1.03979,1967,0,0
2025-02-28 04:30:00,1.03979,1.0398,1.03844,1.03849,2884,0,0
2025-02-28 05:00:00,1.03848,1.03915,1.03801,1.03895,2311,0,0
2025-02-28 05:30:00,1.03895,1.03905,1.03823,1.03824,2234,0,0
2025-02-28 06:00:00,1.03826,1.03884,1.03812,1.0388,1811,0,0
2025-02-28 06:30:00,1.03882,1.03895,1.03861,1.03883,1514,0,0
2025-02-28 07:00:00,1.03883,1.03901,1.03873,1.03889,1065,0,0
2025-02-28 07:30:00,1.03889,1.03908,1.0386,1.03865,1058,0,0
2025-02-28 08:00:00,1.03866,1.03891,1.03842,1.03885,1365,0,0
2025-02-28 08:30:00,1.03886,1.03901,1.03859,1.03888,1175,0,0
2025-02-28 09:00:00,1.03886,1.0389,1.0383,1.03836,1919,0,0
2025-02-28 09:30:00,1.03836,1.03878,1.03826,1.03877,1770,0,0
2025-02-28 10:00:00,1.03876,1.03911,1.03862,1.0388,2373,0,0
2025-02-28 10:30:00,1.0388,1.04006,1.03856,1.0396,3452,0,0
2025-02-28 11:00:00,1.03959,1.04017,1.03951,1.03979,3005,0,0
2025-02-28 11:30:00,1.03978,1.04043,1.03971,1.04011,2320,0,0
2025-02-28 12:00:00,1.04011,1.04079,1.03996,1.04017,3162,0,0
2025-02-28 12:30:00,1.0402,1.04023,1.03943,1.03952,2163,0,0
2025-02-28 13:00:00,1.03951,1.03967,1.03924,1.03935,1901,0,0
2025-02-28 13:30:00,1.03936,1.04058,1.03934,1.03991,1848,0,0
2025-02-28 14:00:00,1.03992,1.04011,1.03939,1.03959,1869,0,0
2025-02-28 14:30:00,1.03958,1.03992,1.03934,1.03986,1904,0,0
2025-02-28 15:00:00,1.03985,1.04061,1.03979,1.0405,2262,0,0
2025-02-28 15:30:00,1.04049,1.04078,1.04036,1.04069,2119,0,0
2025-02-28 16:00:00,1.04069,1.04161,1.04066,1.04112,3023,0,0
2025-02-28 16:30:00,1.04114,1.04152,1.04052,1.04067,4449,0,0
2025-02-28 17:00:00,1.04067,1.04142,1.04028,1.04104,3397,0,0
2025-02-28 17:30:00,1.04101,1.04123,1.04008,1.04098,4023,0,0
2025-02-28 18:00:00,1.04099,1.04192,1.04081,1.04171,4328,0,0
2025-02-28 18:30:00,1.0417,1.04199,1.03933,1.03999,5334,0,0
2025-02-28 19:00:00,1.03997,1.04115,1.03986,1.04002,4919,0,0
2025-02-28 19:30:00,1.04005,1.04106,1.0398,1.04016,3852,0,0
2025-02-28 20:00:00,1.04017,1.041,1.039,1.04047,3675,0,0
2025-02-28 20:30:00,1.04049,1.04053,1.03956,1.03964,3712,0,0
2025-02-28 21:00:00,1.03963,1.03981,1.03639,1.03726,5724,0,0
2025-02-28 21:30:00,1.03725,1.03825,1.03627,1.03636,5153,0,0
2025-02-28 22:00:00,1.03634,1.03705,1.03598,1.03681,4031,0,0
2025-02-28 22:30:00,1.03683,1.03737,1.03659,1.03676,2796,0,0
2025-02-28 23:00:00,1.03676,1.03689,1.03647,1.03658,2865,0,0
2025-02-28 23:30:00,1.03658,1.0377,1.03621,1.03749,3460,0,0
2025-03-01 00:00:00,1.03749,1.03769,1.03685,1.03748,1730,0,0
2025-03-01 00:30:00,1.03749,1.0376,1.03721,1.03755,791,0,0
2025-03-03 01:00:00,1.03907,1.04042,1.03907,1.04018,531,0,0
2025-03-03 01:30:00,1.04022,1.04035,1.04015,1.04029,527,0,0
2025-03-03 02:00:00,1.04033,1.0421,1.03996,1.04153,2176,0,0
2025-03-03 02:30:00,1.04151,1.0421,1.04118,1.0412,1753,0,0
2025-03-03 03:00:00,1.04119,1.042,1.04023,1.04159,2491,0,0
2025-03-03 03:30:00,1.04159,1.04185,1.0409,1.04093,2230,0,0
2025-03-03 04:00:00,1.04095,1.04226,1.04074,1.04196,3018,0,0
2025-03-03 04:30:00,1.04196,1.04231,1.04169,1.04197,2525,0,0
2025-03-03 05:00:00,1.04196,1.0423,1.04162,1.04165,1827,0,0
2025-03-03 05:30:00,1.04164,1.04232,1.04149,1.04199,1614,0,0
2025-03-03 06:00:00,1.04198,1.042,1.041,1.04135,2115,0,0
2025-03-03 06:30:00,1.04135,1.04184,1.04128,1.04168,1595,0,0
2025-03-03 07:00:00,1.04168,1.04203,1.04165,1.04196,1010,0,0
2025-03-03 07:30:00,1.04196,1.04204,1.04177,1.04178,912,0,0
2025-03-03 08:00:00,1.04176,1.04194,1.04142,1.04174,1324,0,0
2025-03-03 08:30:00,1.04174,1.04194,1.04125,1.04143,966,0,0
2025-03-03 09:00:00,1.04144,1.04163,1.04121,1.04143,1831,0,0
2025-03-03 09:30:00,1.04144,1.04157,1.04067,1.04082,1919,0,0
2025-03-03 10:00:00,1.04081,1.04087,1.04019,1.04054,3412,0,0
2025-03-03 10:30:00,1.04053,1.04101,1.04019,1.04055,2687,0,0
2025-03-03 11:00:00,1.04055,1.04067,1.03927,1.03964,3714,0,0
2025-03-03 11:30:00,1.03959,1.04021,1.03884,1.0401,3430,0,0
2025-03-03 12:00:00,1.0402,1.04181,1.04013,1.04116,2723,0,0
2025-03-03 12:30:00,1.04117,1.0429,1.04095,1.04274,2637,0,0
2025-03-03 13:00:00,1.04277,1.04441,1.04273,1.04393,4461,0,0
2025-03-03 13:30:00,1.04394,1.04446,1.04345,1.0442,2972,0,0
2025-03-03 14:00:00,1.04423,1.04513,1.04404,1.04502,3057,0,0
2025-03-03 14:30:00,1.04502,1.04578,1.04487,1.04525,3482,0,0
2025-03-03 15:00:00,1.04525,1.04686,1.04525,1.04684,4461,0,0
2025-03-03 15:30:00,1.04685,1.04762,1.04666,1.04703,3105,0,0
2025-03-03 16:00:00,1.04702,1.04726,1.04595,1.04682,3383,0,0
2025-03-03 16:30:00,1.04683,1.04762,1.04663,1.04719,2625,0,0
2025-03-03 17:00:00,1.0472,1.04847,1.04686,1.04845,3546,0,0
2025-03-03 17:30:00,1.04845,1.04908,1.04796,1.04822,4319,0,0
2025-03-03 18:00:00,1.04818,1.0502,1.04766,1.04992,5700,0,0
2025-03-03 18:30:00,1.0499,1.05036,1.04838,1.04845,5258,0,0
2025-03-03 19:00:00,1.04844,1.04995,1.04839,1.04984,3903,0,0
2025-03-03 19:30:00,1.04985,1.05013,1.04923,1.0496,3056,0,0
2025-03-03 20:00:00,1.04961,1.04968,1.04897,1.049,2686,0,0
2025-03-03 20:30:00,1.04903,1.04911,1.04866,1.04903,2171,0,0
2025-03-03 21:00:00,1.04902,1.04923,1.04875,1.04881,2117,0,0
2025-03-03 21:30:00,1.04881,1.05039,1.04817,1.0487,3735,0,0
2025-03-03 22:00:00,1.04865,1.04905,1.0484,1.04887,2822,0,0
2025-03-03 22:30:00,1.04888,1.04936,1.04722,1.0473,4121,0,0
2025-03-03 23:00:00,1.04727,1.04852,1.04672,1.04733,6606,0,0
2025-03-03 23:30:00,1.04733,1.04824,1.04665,1.04821,4799,0,0
2025-03-04 00:00:00,1.04819,1.04907,1.04804,1.04901,1610,0,0
2025-03-04 00:30:00,1.04903,1.04925,1.04852,1.04875,1972,0,0
2025-03-04 01:00:00,1.0487,1.04884,1.04821,1.0487,479,0,0
2025-03-04 01:30:00,1.0487,1.04878,1.04857,1.04875,452,0,0
2025-03-04 02:00:00,1.04876,1.04922,1.0483,1.04914,748,0,0
2025-03-04 02:30:00,1.04915,1.04916,1.04763,1.04854,1474,0,0
2025-03-04 03:00:00,1.04854,1.04883,1.04776,1.04814,1906,0,0
2025-03-04 03:30:00,1.04816,1.04887,1.04764,1.0488,2773,0,0
2025-03-04 04:00:00,1.04879,1.04938,1.04823,1.04921,3328,0,0
2025-03-04 04:30:00,1.04921,1.0496,1.04856,1.04882,3553,0,0
2025-03-04 05:00:00,1.04885,1.049,1.04814,1.0484,2348,0,0
2025-03-04 05:30:00,1.04838,1.04864,1.04802,1.04807,1819,0,0
2025-03-04 06:00:00,1.04807,1.04837,1.0477,1.04806,1951,0,0
2025-03-04 06:30:00,1.04806,1.0481,1.04748,1.04772,1766,0,0
2025-03-04 07:00:00,1.04772,1.04799,1.04712,1.04778,1888,0,0
2025-03-04 07:30:00,1.04777,1.04804,1.04762,1.0478,1516,0,0
2025-03-04 08:00:00,1.04777,1.04832,1.0471,1.04792,3538,0,0
2025-03-04 08:30:00,1.04793,1.04862,1.04787,1.04835,1716,0,0
2025-03-04 09:00:00,1.04835,1.04892,1.0479,1.04882,1991,0,0
2025-03-04 09:30:00,1.04881,1.04896,1.04813,1.04859,1978,0,0
2025-03-04 10:00:00,1.04865,1.04943,1.04808,1.04834,3933,0,0
2025-03-04 10:30:00,1.04833,1.05005,1.04812,1.04929,4264,0,0
2025-03-04 11:00:00,1.04927,1.0517,1.04861,1.0517,5480,0,0
2025-03-04 11:30:00,1.05169,1.05239,1.05109,1.05187,4950,0,0
2025-03-04 12:00:00,1.05186,1.05226,1.05094,1.05173,3894,0,0
2025-03-04 12:30:00,1.05173,1.05272,1.05109,1.05121,3653,0,0
2025-03-04 13:00:00,1.0512,1.05135,1.05024,1.05051,3953,0,0
2025-03-04 13:30:00,1.0505,1.05194,1.05042,1.05113,3248,0,0
2025-03-04 14:00:00,1.0511,1.05209,1.05097,1.05179,2805,0,0
2025-03-04 14:30:00,1.05178,1.05447,1.05167,1.05442,3815,0,0
2025-03-04 15:00:00,1.05443,1.05501,1.05361,1.05492,4483,0,0
2025-03-04 15:30:00,1.05491,1.05568,1.05423,1.0553,4106,0,0
2025-03-04 16:00:00,1.05533,1.05594,1.05376,1.05395,4627,0,0
2025-03-04 16:30:00,1.05396,1.05433,1.05307,1.0539,5039,0,0
2025-03-04 17:00:00,1.05389,1.05485,1.05226,1.05282,5575,0,0
2025-03-04 17:30:00,1.05277,1.0532,1.05205,1.05214,5880,0,0
2025-03-04 18:00:00,1.05213,1.05264,1.04963,1.05149,5916,0,0
2025-03-04 18:30:00,1.0515,1.05279,1.05085,1.05263,5571,0,0
2025-03-04 19:00:00,1.05263,1.05396,1.05152,1.05259,4847,0,0
2025-03-04 19:30:00,1.05259,1.05369,1.05237,1.05336,5089,0,0
2025-03-04 20:00:00,1.05336,1.05407,1.05306,1.05374,4475,0,0
2025-03-04 20:30:00,1.05373,1.05439,1.05305,1.05417,4622,0,0
2025-03-04 21:00:00,1.05416,1.05734,1.05377,1.0573,5967,0,0
2025-03-04 21:30:00,1.0573,1.0591,1.05703,1.05906,4489,0,0
2025-03-04 22:00:00,1.05905,1.05993,1.05865,1.0595,4865,0,0
2025-03-04 22:30:00,1.05951,1.06018,1.05913,1.06006,3406,0,0
2025-03-04 23:00:00,1.06006,1.06238,1.06006,1.0617,4125,0,0
2025-03-04 23:30:00,1.06169,1.06171,1.06031,1.06084,5300,0,0
2025-03-05 00:00:00,1.06092,1.06272,1.06082,1.06241,3395,0,0
2025-03-05 00:30:00,1.06242,1.06273,1.06173,1.06258,2408,0,0
2025-03-05 01:00:00,1.06203,1.06252,1.0617,1.06175,540,0,0
2025-03-05 01:30:00,1.06174,1.06202,1.06169,1.06195,516,0,0
