time,open,high,low,close,tick_volume,spread,real_volume
2025-05-06 10:00:00,1.13243,1.13254,1.13209,1.1325,784,0,0
2025-05-06 10:15:00,1.13247,1.13248,1.13168,1.13179,1003,0,0
2025-05-06 10:30:00,1.13179,1.13202,1.13134,1.13183,1042,0,0
2025-05-06 10:45:00,1.1318,1.13196,1.13149,1.13181,1358,0,0
2025-05-06 11:00:00,1.1318,1.13237,1.13139,1.13189,2370,0,0
2025-05-06 11:15:00,1.13189,1.1323,1.13156,1.13215,2305,0,0
2025-05-06 11:30:00,1.13215,1.13355,1.13194,1.13344,2379,0,0
2025-05-06 11:45:00,1.13344,1.13344,1.13234,1.1326,2184,0,0
2025-05-06 12:00:00,1.1326,1.13355,1.13255,1.13273,3600,0,0
2025-05-06 12:15:00,1.13272,1.13392,1.13222,1.1336,3490,0,0
2025-05-06 12:30:00,1.13359,1.13468,1.13354,1.13461,3580,0,0
2025-05-06 12:45:00,1.13462,1.13479,1.13368,1.13389,2941,0,0
2025-05-06 13:00:00,1.13386,1.13437,1.13218,1.13434,5167,0,0
2025-05-06 13:15:00,1.13433,1.13496,1.13395,1.13403,3429,0,0
2025-05-06 13:30:00,1.13403,1.13429,1.13333,1.13355,3092,0,0
2025-05-06 13:45:00,1.13356,1.13389,1.13249,1.13272,2840,0,0
2025-05-06 14:00:00,1.13271,1.13298,1.13205,1.13223,2759,0,0
2025-05-06 14:15:00,1.13224,1.13269,1.13163,1.13174,2563,0,0
2025-05-06 14:30:00,1.13174,1.13253,1.13168,1.13183,2378,0,0
2025-05-06 14:45:00,1.13184,1.13207,1.13053,1.13117,2929,0,0
2025-05-06 15:00:00,1.13115,1.13202,1.13094,1.13202,2458,0,0
2025-05-06 15:15:00,1.13201,1.13204,1.13119,1.1316,2104,0,0
2025-05-06 15:30:00,1.13159,1.1324,1.13136,1.13223,2181,0,0
2025-05-06 15:45:00,1.13223,1.13274,1.13162,1.13258,2388,0,0
2025-05-06 16:00:00,1.13257,1.13301,1.13222,1.13266,2036,0,0
2025-05-06 16:15:00,1.13267,1.13323,1.13257,1.13279,2373,0,0
2025-05-06 16:30:00,1.13279,1.1335,1.13273,1.13297,2065,0,0
2025-05-06 16:45:00,1.13298,1.13323,1.13246,1.13269,2650,0,0
2025-05-06 17:00:00,1.13272,1.13303,1.13166,1.13292,2914,0,0
2025-05-06 17:15:00,1.13291,1.13346,1.13253,1.13327,2055,0,0
2025-05-06 17:30:00,1.13328,1.13435,1.13327,1.13379,2489,0,0
2025-05-06 17:45:00,1.13378,1.13437,1.13342,1.13403,2697,0,0
2025-05-06 18:00:00,1.13403,1.13403,1.13262,1.13297,2904,0,0
2025-05-06 18:15:00,1.13297,1.13457,1.13282,1.13452,2252,0,0
2025-05-06 18:30:00,1.1345,1.13475,1.13358,1.13446,3135,0,0
2025-05-06 18:45:00,1.13445,1.13575,1.13445,1.13531,3765,0,0
2025-05-06 19:00:00,1.13534,1.13561,1.13425,1.13523,3576,0,0
2025-05-06 19:15:00,1.13523,1.13696,1.13432,1.13456,4875,0,0
2025-05-06 19:30:00,1.13458,1.13624,1.13453,1.13514,3028,0,0
2025-05-06 19:45:00,1.13513,1.13543,1.13407,1.13409,3652,0,0
2025-05-06 20:00:00,1.13408,1.13447,1.13355,1.13437,3112,0,0
2025-05-06 20:15:00,1.13437,1.13498,1.13423,1.13476,2739,0,0
2025-05-06 20:30:00,1.13477,1.13494,1.13382,1.13416,2510,0,0
2025-05-06 20:45:00,1.13414,1.13454,1.13352,1.13436,1989,0,0
2025-05-06 21:00:00,1.13436,1.13447,1.13308,1.13316,1872,0,0
2025-05-06 21:15:00,1.13316,1.13493,1.13308,1.13492,2577,0,0
2025-05-06 21:30:00,1.13492,1.13545,1.13461,1.13491,2120,0,0
2025-05-06 21:45:00,1.1349,1.13558,1.1345,1.13487,2009,0,0
2025-05-06 22:00:00,1.13487,1.13644,1.13487,1.13642,2525,0,0
2025-05-06 22:15:00,1.13645,1.13705,1.13638,1.13668,1946,0,0
2025-05-06 22:30:00,1.13667,1.13691,1.13634,1.13661,1689,0,0
2025-05-06 22:45:00,1.1366,1.13661,1.13604,1.13644,1196,0,0
2025-05-06 23:00:00,1.13643,1.13644,1.13546,1.13593,1576,0,0
2025-05-06 23:15:00,1.13594,1.13603,1.1357,1.13594,1261,0,0
2025-05-06 23:30:00,1.13595,1.13678,1.13595,1.13668,1241,0,0
2025-05-06 23:45:00,1.13669,1.13722,1.13622,1.13716,1146,0,0
2025-05-07 00:00:00,1.13712,1.13727,1.13667,1.13703,956,0,0
2025-05-07 00:15:00,1.13704,1.13772,1.13696,1.13768,927,0,0
2025-05-07 00:30:00,1.13768,1.138,1.13688,1.13797,1190,0,0
2025-05-07 00:45:00,1.13796,1.1381,1.13713,1.13726,1689,0,0
2025-05-07 01:00:00,1.13725,1.13784,1.13724,1.13778,910,0,0
2025-05-07 01:15:00,1.13779,1.13796,1.13735,1.13756,860,0,0
2025-05-07 01:30:00,1.13756,1.13756,1.13656,1.13699,1296,0,0
2025-05-07 01:45:00,1.13697,1.13729,1.13667,1.1368,3294,0,0
2025-05-07 02:00:00,1.13645,1.13682,1.13642,1.13676,29,0,0
2025-05-07 02:15:00,1.13676,1.1372,1.13667,1.1372,247,0,0
2025-05-07 02:30:00,1.13719,1.1372,1.13689,1.13707,256,0,0
2025-05-07 02:45:00,1.13708,1.13727,1.13699,1.13719,104,0,0
2025-05-07 03:00:00,1.13725,1.13742,1.13326,1.13417,2931,0,0
2025-05-07 03:15:00,1.13418,1.13432,1.13256,1.13293,2948,0,0
2025-05-07 03:30:00,1.13294,1.1349,1.13261,1.13488,2798,0,0
2025-05-07 03:45:00,1.13487,1.13496,1.13396,1.13426,1821,0,0
2025-05-07 04:00:00,1.13427,1.13448,1.13347,1.13403,2266,0,0
2025-05-07 04:15:00,1.13401,1.13437,1.1333,1.13419,1940,0,0
2025-05-07 04:30:00,1.13422,1.13455,1.1338,1.13404,1635,0,0
2025-05-07 04:45:00,1.13404,1.13442,1.13391,1.13399,2199,0,0
2025-05-07 05:00:00,1.13399,1.13514,1.13382,1.13505,3923,0,0
2025-05-07 05:15:00,1.13505,1.13506,1.13252,1.13305,4454,0,0
2025-05-07 05:30:00,1.13305,1.13395,1.1328,1.13365,3208,0,0
2025-05-07 05:45:00,1.13365,1.13428,1.1332,1.13409,3190,0,0
2025-05-07 06:00:00,1.13407,1.13516,1.13291,1.13503,3956,0,0
2025-05-07 06:15:00,1.13504,1.13505,1.13312,1.13334,3500,0,0
2025-05-07 06:30:00,1.13334,1.13425,1.13263,1.13422,3506,0,0
2025-05-07 06:45:00,1.13423,1.13457,1.13353,1.13445,2922,0,0
2025-05-07 07:00:00,1.13445,1.13446,1.13355,1.13365,2808,0,0
2025-05-07 07:15:00,1.13365,1.13477,1.13364,1.13431,2719,0,0
2025-05-07 07:30:00,1.13429,1.13494,1.13424,1.13466,2095,0,0
2025-05-07 07:45:00,1.13466,1.13467,1.13373,1.13408,1930,0,0
2025-05-07 08:00:00,1.13408,1.13444,1.1338,1.13401,1413,0,0
2025-05-07 08:15:00,1.13403,1.13443,1.13368,1.13392,1359,0,0
2025-05-07 08:30:00,1.13392,1.13425,1.13364,1.13372,1408,0,0
2025-05-07 08:45:00,1.13372,1.13474,1.13368,1.13458,1142,0,0
2025-05-07 09:00:00,1.13457,1.13516,1.13432,1.13512,1317,0,0
2025-05-07 09:15:00,1.13512,1.13514,1.13478,1.1348,1004,0,0
2025-05-07 09:30:00,1.1348,1.13498,1.13451,1.13459,1078,0,0
2025-05-07 09:45:00,1.13459,1.13463,1.13428,1.13436,1285,0,0
2025-05-07 10:00:00,1.13436,1.13537,1.13429,1.13531,1525,0,0
2025-05-07 10:15:00,1.1353,1.13578,1.13526,1.13552,1265,0,0
2025-05-07 10:30:00,1.13552,1.13559,1.13518,1.13552,1458,0,0
2025-05-07 10:45:00,1.13551,1.13671,1.13551,1.13652,1889,0,0
2025-05-07 11:00:00,1.13652,1.13702,1.13595,1.13672,2499,0,0
2025-05-07 11:15:00,1.13672,1.13731,1.13634,1.13661,2590,0,0
2025-05-07 11:30:00,1.13656,1.13768,1.13632,1.13709,2192,0,0
2025-05-07 11:45:00,1.13709,1.13781,1.13669,1.13738,2149,0,0
2025-05-07 12:00:00,1.13738,1.13738,1.13632,1.13674,3200,0,0
2025-05-07 12:15:00,1.13674,1.137,1.1359,1.136,2923,0,0
2025-05-07 12:30:00,1.13602,1.13633,1.13549,1.13602,2587,0,0
2025-05-07 12:45:00,1.13603,1.13657,1.13583,1.13623,2602,0,0
2025-05-07 13:00:00,1.13622,1.13657,1.1354,1.13641,3387,0,0
2025-05-07 13:15:00,1.13643,1.13696,1.13612,1.13663,2300,0,0
2025-05-07 13:30:00,1.13662,1.13738,1.1365,1.1372,2526,0,0
2025-05-07 13:45:00,1.13717,1.13725,1.13581,1.13582,2682,0,0
2025-05-07 14:00:00,1.1358,1.13615,1.13471,1.13516,2515,0,0
2025-05-07 14:15:00,1.13516,1.13584,1.13471,1.13574,2649,0,0
2025-05-07 14:30:00,1.13574,1.13617,1.13551,1.13597,1938,0,0
2025-05-07 14:45:00,1.13598,1.13602,1.1353,1.13567,1712,0,0
2025-05-07 15:00:00,1.13567,1.13669,1.13561,1.13654,1838,0,0
2025-05-07 15:15:00,1.13654,1.13658,1.13563,1.13593,1522,0,0
2025-05-07 15:30:00,1.13593,1.13635,1.1356,1.13635,1303,0,0
2025-05-07 15:45:00,1.13633,1.13668,1.13626,1.13654,1721,0,0
2025-05-07 16:00:00,1.13655,1.13706,1.1363,1.13675,1491,0,0
2025-05-07 16:15:00,1.13676,1.13727,1.13653,1.1367,1461,0,0
2025-05-07 16:30:00,1.1367,1.13708,1.13613,1.13666,1946,0,0
2025-05-07 16:45:00,1.13666,1.13667,1.13561,1.13573,2238,0,0
2025-05-07 17:00:00,1.13573,1.13637,1.13567,1.13611,2599,0,0
2025-05-07 17:15:00,1.13612,1.13666,1.13584,1.13647,2152,0,0
2025-05-07 17:30:00,1.13646,1.13654,1.13558,1.13592,2235,0,0
2025-05-07 17:45:00,1.13592,1.13654,1.13575,1.1359,1970,0,0
2025-05-07 18:00:00,1.13589,1.13628,1.13554,1.13579,2099,0,0
2025-05-07 18:15:00,1.1358,1.13659,1.1357,1.13605,2034,0,0
2025-05-07 18:30:00,1.13604,1.13613,1.1353,1.13546,2515,0,0
2025-05-07 18:45:00,1.13546,1.13681,1.13538,1.13667,3058,0,0
2025-05-07 19:00:00,1.13666,1.13673,1.1355,1.13558,2639,0,0
2025-05-07 19:15:00,1.13559,1.13618,1.13544,1.13617,1975,0,0
2025-05-07 19:30:00,1.13617,1.13682,1.13601,1.13681,1689,0,0
2025-05-07 19:45:00,1.13682,1.13708,1.13604,1.1367,2915,0,0
2025-05-07 20:00:00,1.13668,1.13695,1.1362,1.13655,2733,0,0
2025-05-07 20:15:00,1.13655,1.13655,1.1343,1.13441,3157,0,0
2025-05-07 20:30:00,1.13442,1.13506,1.13414,1.1347,2609,0,0
2025-05-07 20:45:00,1.1347,1.13504,1.13449,1.1347,1665,0,0
2025-05-07 21:00:00,1.13471,1.13471,1.13368,1.13412,2300,0,0
2025-05-07 21:15:00,1.13411,1.13477,1.13391,1.13471,1684,0,0
2025-05-07 21:30:00,1.13471,1.13534,1.13466,1.13485,1487,0,0
2025-05-07 21:45:00,1.13485,1.13542,1.13465,1.13488,1570,0,0
2025-05-07 22:00:00,1.13489,1.13496,1.13446,1.13461,1242,0,0
2025-05-07 22:15:00,1.13461,1.13462,1.13379,1.13382,1026,0,0
2025-05-07 22:30:00,1.13381,1.13458,1.13361,1.13383,1250,0,0
2025-05-07 22:45:00,1.13382,1.1348,1.13348,1.13398,2491,0,0
2025-05-07 23:00:00,1.13399,1.13651,1.13346,1.13576,6460,0,0
2025-05-07 23:15:00,1.13575,1.13622,1.13468,1.13501,3395,0,0
2025-05-07 23:30:00,1.13503,1.1365,1.1333,1.13381,7423,0,0
2025-05-07 23:45:00,1.1338,1.1342,1.13199,1.13338,7890,0,0
2025-05-08 00:00:00,1.13339,1.13346,1.13096,1.13106,5644,0,0
2025-05-08 00:15:00,1.13108,1.13226,1.13064,1.13175,5235,0,0
2025-05-08 00:30:00,1.13174,1.1321,1.13005,1.13071,5526,0,0
2025-05-08 00:45:00,1.13071,1.13148,1.13032,1.13066,4448,0,0
2025-05-08 01:00:00,1.13067,1.13082,1.12938,1.12947,1953,0,0
2025-05-08 01:15:00,1.12948,1.13011,1.12917,1.13007,1591,0,0
2025-05-08 01:30:00,1.13007,1.13026,1.12971,1.13004,780,0,0
2025-05-08 01:45:00,1.13002,1.13044,1.12963,1.12989,981,0,0
2025-05-08 02:00:00,1.13043,1.13099,1.13041,1.13058,208,0,0
2025-05-08 02:15:00,1.13057,1.13135,1.13056,1.13133,290,0,0
2025-05-08 02:30:00,1.13134,1.1314,1.13095,1.13102,128,0,0
2025-05-08 02:45:00,1.13102,1.13113,1.13093,1.1311,77,0,0
2025-05-08 03:00:00,1.13124,1.13124,1.13032,1.13072,1214,0,0
2025-05-08 03:15:00,1.13071,1.13093,1.13063,1.13064,566,0,0
2025-05-08 03:30:00,1.13066,1.13085,1.13046,1.13076,636,0,0
2025-05-08 03:45:00,1.13074,1.13082,1.12997,1.13011,750,0,0
2025-05-08 04:00:00,1.1301,1.13067,1.13008,1.13059,943,0,0
2025-05-08 04:15:00,1.13062,1.13086,1.13047,1.13054,566,0,0
2025-05-08 04:30:00,1.13054,1.131,1.13052,1.13085,563,0,0
2025-05-08 04:45:00,1.13085,1.13089,1.13027,1.13027,697,0,0
2025-05-08 05:00:00,1.13028,1.1314,1.1302,1.13106,1611,0,0
2025-05-08 05:15:00,1.13106,1.13179,1.13094,1.13156,1432,0,0
2025-05-08 05:30:00,1.13156,1.13185,1.13124,1.13125,1405,0,0
2025-05-08 05:45:00,1.13124,1.13224,1.13099,1.131,2973,0,0
2025-05-08 06:00:00,1.131,1.13221,1.13081,1.13206,3223,0,0
2025-05-08 06:15:00,1.13204,1.13219,1.13102,1.13133,2616,0,0
2025-05-08 06:30:00,1.13134,1.13206,1.13102,1.13115,2483,0,0
2025-05-08 06:45:00,1.13113,1.13329,1.1311,1.13317,3776,0,0
2025-05-08 07:00:00,1.13316,1.13353,1.13225,1.13229,2524,0,0
2025-05-08 07:15:00,1.13228,1.13346,1.13225,1.13294,1887,0,0
2025-05-08 07:30:00,1.13293,1.13331,1.13254,1.13273,1580,0,0
2025-05-08 07:45:00,1.13274,1.1329,1.13223,1.13226,1161,0,0
2025-05-08 08:00:00,1.13225,1.13362,1.13225,1.13341,1582,0,0
2025-05-08 08:15:00,1.1334,1.13356,1.13277,1.13299,1313,0,0
2025-05-08 08:30:00,1.13302,1.13331,1.13245,1.13291,1358,0,0
2025-05-08 08:45:00,1.13291,1.13294,1.13245,1.13274,1156,0,0
2025-05-08 09:00:00,1.13273,1.13296,1.13233,1.13269,985,0,0
2025-05-08 09:15:00,1.1327,1.1331,1.13249,1.13281,759,0,0
2025-05-08 09:30:00,1.13281,1.13283,1.1323,1.13235,800,0,0
2025-05-08 09:45:00,1.13235,1.13241,1.13176,1.13179,852,0,0
2025-05-08 10:00:00,1.13178,1.13183,1.12988,1.13022,2232,0,0
2025-05-08 10:15:00,1.13022,1.13072,1.1297,1.13069,1604,0,0
2025-05-08 10:30:00,1.13068,1.13096,1.13031,1.13041,1647,0,0
2025-05-08 10:45:00,1.13044,1.13069,1.12966,1.13037,2434,0,0
2025-05-08 11:00:00,1.13036,1.13076,1.12952,1.12959,3056,0,0
2025-05-08 11:15:00,1.12959,1.12967,1.12809,1.12857,3637,0,0
2025-05-08 11:30:00,1.12857,1.12873,1.12765,1.12794,3587,0,0
2025-05-08 11:45:00,1.12794,1.12883,1.12794,1.12822,3339,0,0
2025-05-08 12:00:00,1.12821,1.1284,1.12702,1.12768,4457,0,0
2025-05-08 12:15:00,1.12772,1.12887,1.12767,1.12868,3230,0,0
2025-05-08 12:30:00,1.12867,1.12947,1.1284,1.12907,2812,0,0
2025-05-08 12:45:00,1.12907,1.12975,1.12894,1.12972,2655,0,0
2025-05-08 13:00:00,1.12973,1.13031,1.12905,1.1292,3137,0,0
2025-05-08 13:15:00,1.1292,1.12951,1.12883,1.12903,2411,0,0
2025-05-08 13:30:00,1.12903,1.12932,1.12834,1.12901,2656,0,0
2025-05-08 13:45:00,1.129,1.12929,1.12853,1.12879,2591,0,0
2025-05-08 14:00:00,1.12878,1.12961,1.12863,1.12959,1937,0,0
2025-05-08 14:15:00,1.12957,1.12978,1.12852,1.12893,2062,0,0
2025-05-08 14:30:00,1.12893,1.12899,1.12834,1.1288,1927,0,0
2025-05-08 14:45:00,1.1288,1.12959,1.12829,1.12847,2032,0,0
2025-05-08 15:00:00,1.12846,1.12884,1.12751,1.12791,2312,0,0
2025-05-08 15:15:00,1.12792,1.12942,1.12782,1.12929,2012,0,0
2025-05-08 15:30:00,1.1293,1.12996,1.12893,1.12982,1887,0,0
2025-05-08 15:45:00,1.12983,1.12983,1.12863,1.12875,1774,0,0
2025-05-08 16:00:00,1.12874,1.12962,1.12856,1.12917,4285,0,0
2025-05-08 16:15:00,1.12914,1.13048,1.1289,1.12899,2133,0,0
2025-05-08 16:30:00,1.12901,1.12923,1.1285,1.12897,2031,0,0
2025-05-08 16:45:00,1.12897,1.12968,1.12857,1.12959,2713,0,0
2025-05-08 17:00:00,1.12959,1.13082,1.12941,1.13081,2708,0,0
2025-05-08 17:15:00,1.1308,1.13101,1.13035,1.13061,2410,0,0
2025-05-08 17:30:00,1.13067,1.13203,1.12928,1.13079,4999,0,0
2025-05-08 17:45:00,1.13078,1.1311,1.12949,1.12996,3533,0,0
2025-05-08 18:00:00,1.12996,1.13116,1.12995,1.13065,3656,0,0
2025-05-08 18:15:00,1.13065,1.13113,1.13011,1.13065,2941,0,0
2025-05-08 18:30:00,1.13073,1.13108,1.12958,1.12989,4144,0,0
2025-05-08 18:45:00,1.12988,1.13099,1.12952,1.13063,3449,0,0
2025-05-08 19:00:00,1.13062,1.13164,1.13004,1.13099,3238,0,0
2025-05-08 19:15:00,1.13099,1.13107,1.12919,1.12936,3073,0,0
2025-05-08 19:30:00,1.12935,1.13018,1.12918,1.12993,2873,0,0
2025-05-08 19:45:00,1.12992,1.12992,1.12758,1.12781,6933,0,0
2025-05-08 20:00:00,1.12783,1.12898,1.1275,1.12871,4946,0,0
2025-05-08 20:15:00,1.1287,1.12897,1.12698,1.1274,5013,0,0
2025-05-08 20:30:00,1.12739,1.12806,1.12599,1.12624,5336,0,0
2025-05-08 20:45:00,1.12625,1.12643,1.12342,1.12481,7875,0,0
2025-05-08 21:00:00,1.1248,1.12494,1.12247,1.1225,5179,0,0
2025-05-08 21:15:00,1.12249,1.12328,1.12205,1.12283,3909,0,0
2025-05-08 21:30:00,1.12283,1.12341,1.12249,1.12341,3568,0,0
2025-05-08 21:45:00,1.12341,1.12347,1.12219,1.12259,2888,0,0
2025-05-08 22:00:00,1.12259,1.12291,1.12187,1.12249,2723,0,0
2025-05-08 22:15:00,1.12249,1.12297,1.12145,1.12164,2356,0,0
2025-05-08 22:30:00,1.12162,1.1219,1.12124,1.12145,1795,0,0
2025-05-08 22:45:00,1.12144,1.12282,1.12124,1.12265,2026,0,0
2025-05-08 23:00:00,1.12266,1.12303,1.12255,1.12303,1685,0,0
2025-05-08 23:15:00,1.12303,1.12306,1.1224,1.12253,1401,0,0
2025-05-08 23:30:00,1.12253,1.12273,1.12194,1.12215,1643,0,0
2025-05-08 23:45:00,1.12215,1.1227,1.12196,1.12244,1323,0,0
2025-05-09 00:00:00,1.12244,1.12276,1.12222,1.12254,1507,0,0
2025-05-09 00:15:00,1.12253,1.12269,1.12118,1.12123,2137,0,0
2025-05-09 00:30:00,1.12123,1.1219,1.1212,1.12183,1718,0,0
2025-05-09 00:45:00,1.12184,1.12283,1.12184,1.1226,1981,0,0
2025-05-09 01:00:00,1.1226,1.12269,1.12197,1.12242,936,0,0
2025-05-09 01:15:00,1.12242,1.12294,1.12231,1.12277,1034,0,0
2025-05-09 01:30:00,1.12275,1.1229,1.12263,1.12282,665,0,0
2025-05-09 01:45:00,1.12281,1.12296,1.12255,1.12286,1584,0,0
2025-05-09 02:00:00,1.12231,1.12251,1.12231,1.1225,102,0,0
2025-05-09 02:15:00,1.1225,1.12255,1.12244,1.12254,136,0,0
2025-05-09 02:30:00,1.12253,1.12259,1.12241,1.12259,71,0,0
2025-05-09 02:45:00,1.12259,1.12271,1.12255,1.12271,79,0,0
2025-05-09 03:00:00,1.12272,1.12294,1.12258,1.12278,403,0,0
2025-05-09 03:15:00,1.12278,1.12293,1.12273,1.12281,417,0,0
2025-05-09 03:30:00,1.12282,1.12325,1.1228,1.12291,536,0,0
2025-05-09 03:45:00,1.12291,1.1233,1.1228,1.12318,459,0,0
2025-05-09 04:00:00,1.12319,1.12323,1.12251,1.12255,796,0,0
2025-05-09 04:15:00,1.12256,1.12261,1.12229,1.12241,534,0,0
2025-05-09 04:30:00,1.1224,1.12275,1.12221,1.1227,547,0,0
2025-05-09 04:45:00,1.12271,1.12292,1.12219,1.1227,1015,0,0
2025-05-09 05:00:00,1.12273,1.12332,1.12182,1.12187,2665,0,0
2025-05-09 05:15:00,1.12187,1.12228,1.12129,1.1217,2019,0,0
2025-05-09 05:30:00,1.12171,1.12215,1.12153,1.12184,1842,0,0
2025-05-09 05:45:00,1.12185,1.12269,1.12179,1.12267,1848,0,0
2025-05-09 06:00:00,1.12266,1.1229,1.12243,1.12265,1712,0,0
2025-05-09 06:15:00,1.12266,1.12274,1.12117,1.12158,1940,0,0
2025-05-09 06:30:00,1.12158,1.12213,1.12105,1.12136,2442,0,0
2025-05-09 06:45:00,1.12136,1.12165,1.12113,1.1212,2179,0,0
2025-05-09 07:00:00,1.1212,1.12122,1.11965,1.11997,2410,0,0
2025-05-09 07:15:00,1.11997,1.12083,1.11993,1.12061,1816,0,0
2025-05-09 07:30:00,1.12061,1.12135,1.12059,1.12131,1713,0,0
2025-05-09 07:45:00,1.12131,1.12193,1.12098,1.12183,1593,0,0
2025-05-09 08:00:00,1.12182,1.12276,1.12181,1.12247,2892,0,0
2025-05-09 08:15:00,1.12247,1.12254,1.12194,1.12202,1551,0,0
2025-05-09 08:30:00,1.12201,1.12251,1.12187,1.1222,1625,0,0
2025-05-09 08:45:00,1.12219,1.12262,1.12199,1.12226,1293,0,0
2025-05-09 09:00:00,1.12226,1.12285,1.12226,1.12275,1398,0,0
2025-05-09 09:15:00,1.12275,1.12284,1.12234,1.12261,845,0,0
2025-05-09 09:30:00,1.1226,1.12289,1.12244,1.12281,1012,0,0
2025-05-09 09:45:00,1.12281,1.12298,1.12273,1.12278,878,0,0
2025-05-09 10:00:00,1.12278,1.12285,1.12226,1.12267,1175,0,0
2025-05-09 10:15:00,1.1227,1.1228,1.12196,1.12207,1110,0,0
2025-05-09 10:30:00,1.12205,1.12315,1.12183,1.12305,1342,0,0
2025-05-09 10:45:00,1.12306,1.12366,1.12259,1.12357,1892,0,0
2025-05-09 11:00:00,1.12356,1.12417,1.1232,1.12405,2199,0,0
2025-05-09 11:15:00,1.12405,1.1242,1.12325,1.12353,2107,0,0
2025-05-09 11:30:00,1.12353,1.12465,1.12352,1.12445,2098,0,0
2025-05-09 11:45:00,1.12445,1.12474,1.124,1.12403,1980,0,0
2025-05-09 12:00:00,1.12403,1.12477,1.12369,1.12468,2759,0,0
2025-05-09 12:15:00,1.12467,1.12488,1.12406,1.12443,2304,0,0
2025-05-09 12:30:00,1.12443,1.12582,1.12441,1.12573,2889,0,0
2025-05-09 12:45:00,1.12575,1.1258,1.12503,1.12513,1836,0,0
2025-05-09 13:00:00,1.12512,1.12564,1.1247,1.12472,2159,0,0
2025-05-09 13:15:00,1.12472,1.12496,1.12421,1.12441,1883,0,0
2025-05-09 13:30:00,1.1244,1.12593,1.1244,1.12526,2016,0,0
2025-05-09 13:45:00,1.12525,1.12566,1.12516,1.12564,1973,0,0
2025-05-09 14:00:00,1.12562,1.12596,1.12514,1.12536,1718,0,0
2025-05-09 14:15:00,1.12534,1.12559,1.12501,1.12508,1570,0,0
2025-05-09 14:30:00,1.12509,1.12562,1.12493,1.12506,1572,0,0
2025-05-09 14:45:00,1.12506,1.12507,1.12449,1.12461,1582,0,0
2025-05-09 15:00:00,1.12462,1.12466,1.12423,1.12451,1652,0,0
2025-05-09 15:15:00,1.12449,1.12501,1.12424,1.12427,1558,0,0
2025-05-09 15:30:00,1.12424,1.12487,1.12423,1.12481,1457,0,0
2025-05-09 15:45:00,1.12481,1.12513,1.12441,1.12455,1533,0,0
2025-05-09 16:00:00,1.12455,1.12547,1.1244,1.12541,1477,0,0
2025-05-09 16:15:00,1.12542,1.12606,1.12436,1.12535,3123,0,0
2025-05-09 16:30:00,1.12537,1.12556,1.12465,1.12501,3016,0,0
2025-05-09 16:45:00,1.12501,1.12544,1.12438,1.12544,2206,0,0
2025-05-09 17:00:00,1.12544,1.12564,1.12504,1.12559,1854,0,0
2025-05-09 17:15:00,1.12559,1.12566,1.12502,1.12534,1939,0,0
2025-05-09 17:30:00,1.12533,1.12549,1.1247,1.1248,1716,0,0
2025-05-09 17:45:00,1.12481,1.12559,1.1248,1.12539,2050,0,0
2025-05-09 18:00:00,1.12539,1.12669,1.12531,1.12643,2178,0,0
2025-05-09 18:15:00,1.12644,1.12657,1.12564,1.1263,2117,0,0
2025-05-09 18:30:00,1.12627,1.12652,1.12576,1.1264,2542,0,0
2025-05-09 18:45:00,1.12641,1.12684,1.12581,1.12582,2514,0,0
2025-05-09 19:00:00,1.12582,1.12735,1.12556,1.12711,2362,0,0
2025-05-09 19:15:00,1.12712,1.12928,1.12699,1.12867,3291,0,0
2025-05-09 19:30:00,1.12867,1.12913,1.12772,1.12773,2945,0,0
2025-05-09 19:45:00,1.12774,1.12786,1.12618,1.12676,3954,0,0
2025-05-09 20:00:00,1.12675,1.1273,1.12629,1.1263,2811,0,0
2025-05-09 20:15:00,1.12631,1.12666,1.12601,1.1265,2589,0,0
2025-05-09 20:30:00,1.12649,1.12714,1.12605,1.12705,2388,0,0
2025-05-09 20:45:00,1.12704,1.12714,1.12659,1.12695,1778,0,0
2025-05-09 21:00:00,1.12695,1.12753,1.12633,1.12676,2320,0,0
2025-05-09 21:15:00,1.12675,1.12698,1.12612,1.12618,1462,0,0
2025-05-09 21:30:00,1.12618,1.1264,1.12598,1.12618,1361,0,0
2025-05-09 21:45:00,1.12618,1.12658,1.12574,1.12584,1371,0,0
2025-05-09 22:00:00,1.12584,1.12586,1.12538,1.12541,775,0,0
2025-05-09 22:15:00,1.12542,1.12601,1.12527,1.12569,861,0,0
2025-05-09 22:30:00,1.1257,1.12651,1.1257,1.12643,600,0,0
2025-05-09 22:45:00,1.12643,1.12645,1.12604,1.12619,644,0,0
2025-05-09 23:00:00,1.1262,1.12662,1.12602,1.12615,1199,0,0
2025-05-09 23:15:00,1.12614,1.12615,1.12585,1.12594,733,0,0
2025-05-09 23:30:00,1.12594,1.126,1.12558,1.12559,864,0,0
2025-05-09 23:45:00,1.12558,1.12594,1.12544,1.12589,976,0,0
2025-05-10 00:00:00,1.12588,1.12599,1.12549,1.12561,870,0,0
2025-05-10 00:15:00,1.12562,1.12562,1.12491,1.12498,665,0,0
2025-05-10 00:30:00,1.12498,1.1253,1.12486,1.12519,1017,0,0
2025-05-10 00:45:00,1.12518,1.12575,1.12499,1.12572,1082,0,0
2025-05-10 01:00:00,1.12572,1.12577,1.12526,1.12526,715,0,0
2025-05-10 01:15:00,1.12526,1.12548,1.12498,1.12503,472,0,0
